date,open,high,low,close,Volume USD
31/12/2024 23:00,3329.97,3336,3322.19,3330.11,922981.8693
31/12/2024 22:00,3346.54,3346.54,3323.64,3329.97,116610.97402121998
31/12/2024 21:00,3343,3347.78,3325.67,3346.54,2548193.698
31/12/2024 20:00,3350.05,3359.35,3328.71,3343,5381838.885714999
31/12/2024 19:00,3357.22,3364.68,3338.83,3350.05,1213928.698
31/12/2024 18:00,3358.53,3367.78,3344.95,3357.22,1544352.0595662398
31/12/2024 17:00,3402.49,3403.83,3324.83,3358.53,2298356.85
31/12/2024 16:00,3407.79,3411.03,3386.62,3402.49,2665210.9
31/12/2024 15:00,3421.45,3429.14,3401.28,3407.79,1314658.964
31/12/2024 14:00,3423.93,3447.15,3417.02,3421.45,3425967.71
31/12/2024 13:00,3388.67,3436.93,3388.67,3423.93,1841876.475
31/12/2024 12:00,3389.76,3408.85,3388.26,3388.67,1803671.386
31/12/2024 11:00,3390.08,3394.83,3384.69,3389.76,313030.85153472004
31/12/2024 10:00,3383.62,3393.94,3374.83,3390.08,180497.4226
31/12/2024 9:00,3375.51,3388.54,3373.75,3383.62,733976.5625
31/12/2024 8:00,3349.19,3403.41,3349.13,3375.51,1146586.5499146902
31/12/2024 7:00,3348.66,3356.74,3346.37,3349.19,164507.43685506002
31/12/2024 6:00,3338.06,3358.26,3336.35,3348.66,347120.4246
31/12/2024 5:00,3328.97,3342.65,3323.9,3338.06,166434.9973
31/12/2024 4:00,3335.57,3347.43,3326.68,3328.97,131938.3097
31/12/2024 3:00,3337.97,3341.43,3327.6,3335.57,241172.078
31/12/2024 2:00,3334.82,3342.68,3327.31,3337.97,259878.2318
31/12/2024 1:00,3323.16,3339.07,3310.74,3334.82,535353.3345
31/12/2024 0:00,3355.67,3358.47,3321.95,3323.16,1318221.538
30/12/2024 23:00,3354.45,3361,3341.41,3355.67,2096388.7425793505
30/12/2024 22:00,3314.75,3361.53,3314.75,3354.45,2381129.782
30/12/2024 21:00,3395.55,3396.63,3304.43,3314.75,2895362.851
30/12/2024 20:00,3397.59,3416.64,3392.36,3395.55,1228403.472
30/12/2024 19:00,3393.55,3404.56,3385.59,3397.59,1224869.809
30/12/2024 18:00,3386.36,3401.43,3377.86,3393.55,1976379.5920789505
30/12/2024 17:00,3332.25,3402.78,3326.59,3386.36,4828320.482
30/12/2024 16:00,3317.59,3335.31,3310.96,3332.25,2445782.386
30/12/2024 15:00,3309.12,3336.84,3294.94,3317.59,2875607.994
30/12/2024 14:00,3328.78,3346.43,3302.78,3309.12,2925266.468
30/12/2024 13:00,3403.8,3407.27,3325,3328.78,1978012.0462793603
30/12/2024 12:00,3416.99,3424.55,3398.72,3403.8,947078.4926
30/12/2024 11:00,3406.37,3418.74,3389.56,3416.99,953119.2503
30/12/2024 10:00,3415.62,3421.33,3405.35,3406.37,1508729.534
30/12/2024 9:00,3414.92,3421.51,3405.6,3415.62,2181617.145
30/12/2024 8:00,3420.78,3427.44,3406.84,3414.92,298087.3423
30/12/2024 7:00,3422.17,3424.55,3403.74,3420.78,431256.6878
30/12/2024 6:00,3400.96,3422.17,3398.55,3422.17,488986.3767
30/12/2024 5:00,3384.8,3401.56,3381.53,3400.96,206173.6535
30/12/2024 4:00,3397.48,3409.2,3384.16,3384.8,506408.88418080006
30/12/2024 3:00,3410.02,3416.57,3395.02,3397.48,651860.1876
30/12/2024 2:00,3413.52,3418.95,3397.84,3410.02,415963.3137
30/12/2024 1:00,3377.61,3429.93,3377.15,3413.52,1743252.744
30/12/2024 0:00,3350.5,3384.59,3342.2,3377.61,779306.5183
29/12/2024 23:00,3334.54,3359.68,3320.74,3350.5,1014642.372
29/12/2024 22:00,3344.82,3354.87,3321.84,3334.54,376603.071
29/12/2024 21:00,3352.54,3361.55,3335.42,3344.82,392338.2781
29/12/2024 20:00,3355.58,3355.58,3328.51,3352.54,423001.1928
29/12/2024 19:00,3355.4,3363.18,3349.83,3355.58,163224.5048
29/12/2024 18:00,3355.22,3362.42,3345.71,3355.4,291402.2128
29/12/2024 17:00,3350.56,3358.99,3342.62,3355.22,216941.9959
29/12/2024 16:00,3368.23,3370.12,3340.16,3350.56,162135.2737
29/12/2024 15:00,3364.69,3376.64,3358.95,3368.23,159193.56391209998
29/12/2024 14:00,3392.53,3405.03,3350,3364.69,269865.6108
29/12/2024 13:00,3387.98,3394.7,3382.82,3392.53,90096.7864
29/12/2024 12:00,3396.08,3399.81,3387.07,3387.98,14472.03777
29/12/2024 11:00,3397.82,3402.52,3395.42,3396.08,21788.12518
29/12/2024 10:00,3400.12,3406.47,3397.81,3397.82,66075.16638
29/12/2024 9:00,3389.39,3400.37,3384.85,3400.12,55440.57846
29/12/2024 8:00,3401.68,3403.63,3389.15,3389.39,28661.42412
29/12/2024 7:00,3391.38,3402.13,3387,3401.68,169427.8908
29/12/2024 6:00,3381.59,3392.27,3374.82,3391.38,266016.7848
29/12/2024 5:00,3381.76,3385.59,3380,3381.59,24661.75665
29/12/2024 4:00,3377,3384.16,3376,3381.76,24125.12076
29/12/2024 3:00,3381.64,3383.45,3372.58,3377,87306.4185
29/12/2024 2:00,3372.39,3387.08,3371.62,3381.64,63081.13623
29/12/2024 1:00,3387.43,3390.36,3371.11,3372.39,102820.6672
29/12/2024 0:00,3397.87,3400.09,3381.21,3387.43,475511.60748932994
28/12/2024 23:00,3405.27,3406.11,3391.88,3397.87,1258902.113
28/12/2024 22:00,3398.91,3420,3393.38,3405.27,505843.1875
28/12/2024 21:00,3391.29,3399.66,3384.64,3398.91,261568.4791
28/12/2024 20:00,3393.62,3397.79,3387.44,3391.29,154209.1458
28/12/2024 19:00,3385.62,3396.75,3385.62,3393.62,232184.0076
28/12/2024 18:00,3389.05,3392.37,3379.08,3385.62,415923.2511
28/12/2024 17:00,3380.18,3407.2,3377.47,3389.05,238660.8221
28/12/2024 16:00,3362.4,3380.65,3360.84,3380.18,243837.6029
28/12/2024 15:00,3367.72,3382.92,3360.43,3362.4,248675.28978240004
28/12/2024 14:00,3360.27,3390,3358.28,3367.72,428988.2022
28/12/2024 13:00,3348.24,3365.15,3346.07,3360.27,108435.0224
28/12/2024 12:00,3353.93,3359.26,3346.88,3348.24,17659.80304
28/12/2024 11:00,3334.69,3356.98,3334.67,3353.93,61666.20217
28/12/2024 10:00,3346.74,3348.29,3333.88,3334.69,43122.66712
28/12/2024 9:00,3339.64,3353.36,3337.3,3346.74,21092.18628
28/12/2024 8:00,3329.51,3342.23,3327.85,3339.64,40097.73832
28/12/2024 7:00,3335.99,3344.24,3327.37,3329.51,57640.07424929001
28/12/2024 6:00,3343.26,3345.59,3328.28,3335.99,70403.95726832999
28/12/2024 5:00,3339,3355.47,3339,3343.26,96551.51001
28/12/2024 4:00,3340.96,3342.8,3334.93,3339,31154.62298
28/12/2024 3:00,3325.44,3346.49,3322.56,3340.96,81388.31805
28/12/2024 2:00,3329.56,3337.22,3324.09,3325.44,92043.95589
28/12/2024 1:00,3338.69,3341.1,3317.58,3329.56,111347.3087
28/12/2024 0:00,3328.98,3341.65,3326.98,3338.69,304807.7902
27/12/2024 23:00,3317.13,3331.66,3311.89,3328.98,338638.8194
27/12/2024 22:00,3313.75,3328.39,3305.85,3317.13,1464498.777
27/12/2024 21:00,3334.28,3339.63,3313.33,3313.75,1476949.95
27/12/2024 20:00,3349.71,3351,3329.6,3334.28,2679665.409
27/12/2024 19:00,3356.92,3358.11,3338.3,3349.71,1908860.043
27/12/2024 18:00,3345.11,3361.76,3336.88,3356.92,2014743.969
27/12/2024 17:00,3311.72,3347.13,3302.17,3345.11,1641295.245
27/12/2024 16:00,3321.48,3332.7,3304.86,3311.72,2755993.9541387595
27/12/2024 15:00,3355.23,3356.61,3302.78,3321.48,4253316.65
27/12/2024 14:00,3383.31,3389.97,3334.83,3355.23,4906313.529191011
27/12/2024 13:00,3409.9,3411.13,3375.46,3383.31,634599.7563
27/12/2024 12:00,3414.92,3419.59,3403.93,3409.9,1393411.709
27/12/2024 11:00,3398.66,3416.27,3392.99,3414.92,1279591.9321334802
27/12/2024 10:00,3420,3425.78,3382.33,3398.66,2048304.259
27/12/2024 9:00,3355.44,3436.03,3353.69,3420,1563002.364
27/12/2024 8:00,3320.93,3367.44,3320.93,3355.44,1827381.9554786405
27/12/2024 7:00,3394.03,3394.31,3313.19,3320.93,1329884.501
27/12/2024 6:00,3379.98,3394.03,3368.45,3394.03,707445.0762982201
27/12/2024 5:00,3373.23,3380.12,3358.87,3379.98,551412.7696
27/12/2024 4:00,3374.23,3388.1,3369.15,3373.23,740548.1536
27/12/2024 3:00,3359.27,3381.15,3354,3374.23,1001703.28
27/12/2024 2:00,3358.8,3383.35,3348.16,3359.27,1314308.828
27/12/2024 1:00,3343.05,3368.87,3337.02,3358.8,906464.2313
27/12/2024 0:00,3330.87,3344.77,3313.27,3343.05,1585982.89
26/12/2024 23:00,3338.86,3338.97,3305.84,3330.87,2264595.3
26/12/2024 22:00,3332.37,3346.36,3330.24,3338.86,452235.77579418005
26/12/2024 21:00,3324.44,3338.75,3302.03,3332.37,2051225.911
26/12/2024 20:00,3337.44,3338.47,3304.92,3324.44,5028612.219
26/12/2024 19:00,3334.41,3339.31,3310.91,3337.44,2258246.256
26/12/2024 18:00,3324.68,3336.66,3314.71,3334.41,2250412.999
26/12/2024 17:00,3353.48,3362.1,3311.04,3324.68,4176527.824
26/12/2024 16:00,3342.44,3360.58,3331.73,3353.48,3908473.569
26/12/2024 15:00,3335.9,3356.41,3326.06,3342.44,1849019.869
26/12/2024 14:00,3350.98,3370.67,3323.97,3335.9,4618825.693
26/12/2024 13:00,3354.52,3359.03,3333.33,3350.98,2018071.646
26/12/2024 12:00,3369.54,3369.54,3351.15,3354.52,2104004.061
26/12/2024 11:00,3366.21,3379.64,3362.8,3369.54,1427063.109
26/12/2024 10:00,3370,3375.61,3355.13,3366.21,1700675.377
26/12/2024 9:00,3364.01,3377.4,3361.08,3370,7710812.989270001
26/12/2024 8:00,3419.33,3422.99,3344.39,3364.01,3350983.4397926903
26/12/2024 7:00,3436.57,3442.96,3414.83,3419.33,908185.896
26/12/2024 6:00,3440.24,3447.33,3429.46,3436.57,262572.4574
26/12/2024 5:00,3438.27,3443.91,3426.03,3440.24,459217.5053
26/12/2024 4:00,3454.55,3454.55,3424.91,3438.27,1244935.052
26/12/2024 3:00,3458.27,3462.88,3446.55,3454.55,495369.5569
26/12/2024 2:00,3473.97,3477.65,3453.17,3458.27,664635.0621
26/12/2024 1:00,3479.46,3486.57,3462.9,3473.97,475814.5487085899
26/12/2024 0:00,3494.06,3511.76,3472.6,3479.46,1123862.111
25/12/2024 23:00,3472.26,3497.02,3471.09,3494.06,3371129.815
25/12/2024 22:00,3463.7,3481.52,3458.21,3472.26,446633.7899
25/12/2024 21:00,3469.13,3478.47,3449,3463.7,546614.2383694999
25/12/2024 20:00,3477.2,3482.67,3464.48,3469.13,55081.22952542001
25/12/2024 19:00,3464.55,3484.11,3464.04,3477.2,103805.5749
25/12/2024 18:00,3467.48,3475.61,3463.14,3464.55,191490.0819
25/12/2024 17:00,3451.32,3469.16,3444.58,3467.48,526566.7658198801
25/12/2024 16:00,3468.12,3475.71,3439.16,3451.32,296207.90652564005
25/12/2024 15:00,3486.98,3488.38,3456.65,3468.12,826023.837
25/12/2024 14:00,3479.93,3498.09,3477.24,3486.98,153619.3712
25/12/2024 13:00,3475.55,3487.8,3471.94,3479.93,106146.095
25/12/2024 12:00,3468.52,3489.57,3457.02,3475.55,397442.5998
25/12/2024 11:00,3509.76,3519.1,3464.66,3468.52,246308.1378
25/12/2024 10:00,3492,3543.56,3489.14,3509.76,579144.7886
25/12/2024 9:00,3485.97,3495.95,3481.21,3492,819901.9156
25/12/2024 8:00,3486.89,3499.38,3479.66,3485.97,85697.43064
25/12/2024 7:00,3484.32,3502.58,3477.6,3486.89,152512.067
25/12/2024 6:00,3490.67,3506.37,3480.32,3484.32,138951.0684
25/12/2024 5:00,3486.56,3496.07,3481.26,3490.67,69553.21942
25/12/2024 4:00,3476.1,3490.25,3467.61,3486.56,472980.3597
25/12/2024 3:00,3481.89,3493.15,3467.36,3476.1,181872.6562
25/12/2024 2:00,3471.92,3488.69,3455.89,3481.89,330404.641
25/12/2024 1:00,3479.75,3488.1,3463.51,3471.92,257322.8576
25/12/2024 0:00,3490.82,3492.98,3477.73,3479.75,889217.7717
24/12/2024 23:00,3492.31,3502.97,3488.37,3490.82,184199.6207
24/12/2024 22:00,3487.82,3497.6,3475.74,3492.31,332236.1204
24/12/2024 21:00,3447.49,3491.16,3444.44,3487.82,2083404.159
24/12/2024 20:00,3464.66,3466.28,3431.29,3447.49,2621612.405
24/12/2024 19:00,3491.39,3497.75,3463.46,3464.66,786799.0702
24/12/2024 18:00,3500.46,3537.27,3482.21,3491.39,1944949.7201050704
24/12/2024 17:00,3478.32,3508.33,3478.32,3500.46,2189184.219
24/12/2024 16:00,3489.76,3517.71,3475.02,3478.32,2905873.9798874403
24/12/2024 15:00,3452.71,3506.87,3441.01,3489.76,3047550.93
24/12/2024 14:00,3448.93,3468.33,3427.36,3452.71,4642868.559445591
24/12/2024 13:00,3400.68,3451.38,3397.62,3448.93,1694418.701
24/12/2024 12:00,3409.06,3409.99,3391.18,3400.68,569519.64
24/12/2024 11:00,3390.78,3409.59,3388.06,3409.06,418998.0533
24/12/2024 10:00,3394.17,3400,3384.31,3390.78,894071.4575947202
24/12/2024 9:00,3405,3409.9,3381.94,3394.17,877288.6354
24/12/2024 8:00,3396.45,3408.76,3388.41,3405,336694.7899
24/12/2024 7:00,3389.28,3410.52,3380.91,3396.45,791586.3407
24/12/2024 6:00,3419.27,3422.18,3382.53,3389.28,798825.4666
24/12/2024 5:00,3408.05,3429.89,3403.58,3419.27,1393232.02
24/12/2024 4:00,3392.06,3413.59,3382.57,3408.05,536060.2684
24/12/2024 3:00,3369.11,3393.6,3368.35,3392.06,547413.2512941399
24/12/2024 2:00,3379.05,3389.34,3353.43,3369.11,1255010.381
24/12/2024 1:00,3414.93,3418.24,3372.95,3379.05,1439072.044
24/12/2024 0:00,3418.36,3421.92,3385.68,3414.93,2062809.53
23/12/2024 23:00,3455.07,3461.23,3412.26,3418.36,3339844.571
23/12/2024 22:00,3419.25,3462.25,3414.07,3455.07,1306904.565
23/12/2024 21:00,3400.16,3456.15,3400.16,3419.25,3422428.2168097496
23/12/2024 20:00,3333.33,3412.05,3325,3400.16,4707018.283
23/12/2024 19:00,3300.43,3349.88,3299.66,3333.33,3827351.276
23/12/2024 18:00,3332.3,3343.62,3292.27,3300.43,4012582.937
23/12/2024 17:00,3370.75,3377.42,3324.5,3332.3,4100277.65
23/12/2024 16:00,3272.45,3379.48,3267.36,3370.75,5531106.014990751
23/12/2024 15:00,3311.54,3311.54,3265.01,3272.45,3606147.309
23/12/2024 14:00,3313.2,3352.59,3278.45,3311.54,4116238.123
23/12/2024 13:00,3345.29,3348.18,3304.44,3313.2,1021520.334
23/12/2024 12:00,3335.72,3357.91,3331.1,3345.29,1899813.561
23/12/2024 11:00,3346.05,3352.06,3328.65,3335.72,620813.331
23/12/2024 10:00,3333.58,3350.22,3330.84,3346.05,1712299.5563274005
23/12/2024 9:00,3314.44,3340.41,3312.96,3333.58,2080387.534
23/12/2024 8:00,3299.36,3315.52,3290.57,3314.44,449939.7973
23/12/2024 7:00,3274.61,3302.67,3270.62,3299.36,1919668.193
23/12/2024 6:00,3315.24,3318.06,3258.64,3274.61,1362132.6908635402
23/12/2024 5:00,3322.96,3329.23,3298.06,3315.24,577635.3733
23/12/2024 4:00,3348.35,3360,3314.76,3322.96,1147329.471
23/12/2024 3:00,3278.51,3353.47,3273.12,3348.35,1972830.693
23/12/2024 2:00,3256.82,3281.72,3227.67,3278.51,1359112.996
23/12/2024 1:00,3252.8,3292.34,3214.91,3256.82,2215358.263
23/12/2024 0:00,3278.11,3282.88,3247.62,3252.8,863280.1088
22/12/2024 23:00,3285,3302.56,3266.28,3278.11,870542.6345
22/12/2024 22:00,3281.07,3286.95,3232.9,3285,742176.0817199999
22/12/2024 21:00,3287.24,3307.64,3272.85,3281.07,775487.3713321801
22/12/2024 20:00,3242.85,3288.41,3218.61,3287.24,935126.6887
22/12/2024 19:00,3305.24,3316.91,3235.76,3242.85,1179335.61
22/12/2024 18:00,3311.56,3336.1,3297.13,3305.24,635368.1328
22/12/2024 17:00,3329.48,3332.58,3311,3311.56,225022.5916
22/12/2024 16:00,3299.07,3333.73,3289.41,3329.48,849168.4918
22/12/2024 15:00,3275.73,3312.45,3275.64,3299.07,1321490.14
22/12/2024 14:00,3367.56,3375.06,3273.1,3275.73,784853.4036362399
22/12/2024 13:00,3373.47,3388.26,3362.27,3367.56,264050.7298
22/12/2024 12:00,3379.62,3394.68,3366.42,3373.47,205168.1674
22/12/2024 11:00,3379.87,3389.04,3372.33,3379.62,40088.99837
22/12/2024 10:00,3380.87,3399.86,3378.5,3379.87,123732.4711
22/12/2024 9:00,3356.29,3399.36,3349.96,3380.87,299605.0113
22/12/2024 8:00,3328.47,3364.27,3328.47,3356.29,416782.743
22/12/2024 7:00,3339.52,3346.25,3321.59,3328.47,126575.3368
22/12/2024 6:00,3327.29,3345.59,3320.25,3339.52,96098.69542
22/12/2024 5:00,3311.15,3336.03,3293.98,3327.29,736081.7333
22/12/2024 4:00,3353.97,3359.39,3309.98,3311.15,354948.5352
22/12/2024 3:00,3333.86,3359.1,3316.86,3353.97,289966.061
22/12/2024 2:00,3354.8,3364.35,3327.2,3333.86,188139.0646
22/12/2024 1:00,3361.01,3371.77,3334.83,3354.8,146084.7224
22/12/2024 0:00,3335.36,3365.9,3321.89,3361.01,873355.4403960501
21/12/2024 23:00,3324.66,3340.23,3303.27,3335.36,224009.4483
21/12/2024 22:00,3318.19,3334.83,3292.28,3324.66,1145328.963
21/12/2024 21:00,3355.83,3360.69,3302.79,3318.19,956393.0441
21/12/2024 20:00,3358.4,3386.62,3348.8,3355.83,308994.0005
21/12/2024 19:00,3356.68,3360.07,3326.37,3358.4,393264.2808
21/12/2024 18:00,3382.96,3390.88,3351,3356.68,182620.4339
21/12/2024 17:00,3368.96,3386.62,3348.81,3382.96,460412.7369
21/12/2024 16:00,3388.25,3399.62,3358.53,3368.96,955396.5779
21/12/2024 15:00,3372.55,3402.28,3372.55,3388.25,526530.0993
21/12/2024 14:00,3390.05,3416.14,3372.33,3372.55,644640.3937
21/12/2024 13:00,3402.2,3419.94,3346.96,3390.05,1399167.346
